date,region,instance_type,purchase_type,number_of_cpus,usage_hours,total_cost,cost_per_hour
2024-04-05,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-05,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-05,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-06,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-06,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-06,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-06,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-06,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-07,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-07,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-07,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-07,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-07,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-08,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-08,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-08,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-08,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-08,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-09,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-09,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-09,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-09,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-09,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-10,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-10,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-10,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-10,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-10,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-11,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-11,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-11,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-11,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-11,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-12,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-12,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-12,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-12,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-12,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-13,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-13,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-13,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-13,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-13,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-14,us-east-1,m6g.2xlarge,Savings Plans,8,23.0,7.084,0.308
2024-04-14,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-14,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-14,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-14,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-15,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-15,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-15,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-15,us-east-1,r5.2xlarge,Standard Reserved,8,47.0,0.0,0.0
2024-04-15,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-16,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-16,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-16,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-16,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-16,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-17,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-17,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-17,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-17,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-17,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-18,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-18,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-18,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-18,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-18,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-19,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-19,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-19,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-19,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-19,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-20,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-20,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-20,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-20,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-20,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-21,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-21,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-21,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-21,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-21,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-22,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-22,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-22,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-22,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-22,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-23,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-23,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-23,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-23,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-23,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-24,us-east-1,m6g.2xlarge,Savings Plans,8,26.405,8.13274,0.308
2024-04-24,us-east-1,m6g.4xlarge,Savings Plans,16,26.374167,16.246486872,0.616
2024-04-24,us-east-1,m6i.4xlarge,Savings Plans,16,26.361667,20.245760256,0.768
2024-04-24,us-east-1,r5.2xlarge,Savings Plans,8,2.5,1.26,0.504
2024-04-24,us-east-1,r5.2xlarge,Standard Reserved,8,49.940277,0.0,0.0
2024-04-24,us-east-1,r6i.2xlarge,Savings Plans,8,26.389167,13.300140168,0.504
2024-04-25,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-25,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-25,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-25,us-east-1,r5.2xlarge,Savings Plans,8,1.269443,0.639799272,0.5039999999999999
2024-04-25,us-east-1,r5.2xlarge,Standard Reserved,8,46.730557,0.0,0.0
2024-04-25,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-26,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-26,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-26,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-26,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-26,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-27,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-27,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-27,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-27,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-27,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-28,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-28,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-28,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-28,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-28,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-29,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-29,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-29,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-29,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-29,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-04-30,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-04-30,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-04-30,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-04-30,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-04-30,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-05-01,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-05-01,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-05-01,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-05-01,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-05-01,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-05-02,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-05-02,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-05-02,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-05-02,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-05-02,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-05-03,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-05-03,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-05-03,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-05-03,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-05-03,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-05-04,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-05-04,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-05-04,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-05-04,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-05-04,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-05-05,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-05-05,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-05-05,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-05-05,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-05-05,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-05-06,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-05-06,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-05-06,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-05-06,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-05-06,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-05-07,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-05-07,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-05-07,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-05-07,us-east-1,r5.2xlarge,Standard Reserved,8,48.0,0.0,0.0
2024-05-07,us-east-1,r6i.2xlarge,Savings Plans,8,24.0,12.096,0.504
2024-05-08,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-05-08,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-05-08,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-05-08,us-east-1,r5.2xlarge,Savings Plans,8,3.731667,1.880760168,0.504
2024-05-08,us-east-1,r5.2xlarge,Standard Reserved,8,44.268333,0.0,0.0
2024-05-08,us-east-1,r6i.2xlarge,On Demand,8,10.0,5.04,0.504
2024-05-08,us-east-1,r6i.2xlarge,Savings Plans,8,14.0,7.056,0.504
2024-05-09,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-05-09,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-05-09,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-05-09,us-east-1,r5.2xlarge,On Demand,8,2.924166,1.473779664,0.504
2024-05-09,us-east-1,r5.2xlarge,Savings Plans,8,7.375001,3.717000504,0.504
2024-05-09,us-east-1,r5.2xlarge,Standard Reserved,8,37.700833,0.0,0.0
2024-05-09,us-east-1,r6i.2xlarge,On Demand,8,11.0,5.544,0.504
2024-05-09,us-east-1,r6i.2xlarge,Savings Plans,8,13.0,6.552,0.504
2024-05-10,us-east-1,m6g.2xlarge,Savings Plans,8,24.0,7.392,0.308
2024-05-10,us-east-1,m6g.4xlarge,Savings Plans,16,24.0,14.784,0.616
2024-05-10,us-east-1,m6i.4xlarge,Savings Plans,16,24.0,18.432,0.7679999999999999
2024-05-10,us-east-1,r5.2xlarge,Savings Plans,8,6.738333,3.396119832,0.504
2024-05-10,us-east-1,r5.2xlarge,Standard Reserved,8,41.261667,0.0,0.0
2024-05-10,us-east-1,r6i.2xlarge,On Demand,8,1.0,0.504,0.504
2024-05-10,us-east-1,r6i.2xlarge,Savings Plans,8,23.0,11.592,0.504
