date,cloud_provider,cluster_name,number_of_ondemand_cpus,number_of_spot_cpus,total_cpu,total_cost_ondemand,total_cost_spot,total_cost,requested_cpu_ondemand,requested_cpu_spot,avg_cost_per_cpu,projected_cost,cost_per_requested_cpu,savings,report_generated,potential_savings_pct
2024-02-18,aws,k8s-dev-ap-south-1,48,0,48,3162.5669804056,0.0,3162.5669804056,,,65.88681209178334,,,,2025-03-12 13:19:08,100.0
2024-02-19,aws,k8s-dev-ap-south-1,48,0,48,3173.5218185728,0.0,3173.5218185728,,,66.11503788693334,,,,2025-03-12 13:19:08,100.0
2024-02-20,aws,k8s-dev-ap-south-1,48,0,48,3514.3098749560004,0.0,3514.3098749560004,,,73.21478906158335,,,,2025-03-12 13:19:08,100.0
2024-02-21,aws,k8s-dev-ap-south-1,48,0,48,3479.5031697567997,0.0,3479.5031697567997,,,72.48964936993333,,,,2025-03-12 13:19:08,100.0
2024-02-22,aws,k8s-dev-ap-south-1,48,0,48,3525.1966074416005,0.0,3525.1966074416005,,,73.44159598836667,,,,2025-03-12 13:19:08,100.0
2024-02-23,aws,k8s-dev-ap-south-1,48,0,48,3873.484693792,0.0,3873.484693792,,,80.69759778733334,,,,2025-03-12 13:19:08,100.0
2024-02-24,aws,k8s-dev-ap-south-1,48,0,48,3827.5613284448,0.0,3827.5613284448,,,79.74086100926667,,,,2025-03-12 13:19:08,100.0
2024-02-25,aws,k8s-dev-ap-south-1,48,0,48,3942.320491148,0.0,3942.320491148,,,82.13167689891667,,,,2025-03-12 13:19:08,100.0
2024-02-26,aws,k8s-dev-ap-south-1,48,0,48,4069.9098768952,0.0,4069.9098768952,,,84.78978910198333,,,,2025-03-12 13:19:08,100.0
2024-02-27,aws,k8s-dev-ap-south-1,48,0,48,3901.0189594343997,0.0,3901.0189594343997,,,81.27122832155,,,,2025-03-12 13:19:08,100.0
2024-02-28,aws,k8s-dev-ap-south-1,48,0,48,4270.3983072224,0.0,4270.3983072224,,,88.96663140046667,,,,2025-03-12 13:19:08,100.0
2024-02-29,aws,k8s-dev-ap-south-1,48,0,48,4101.3768470648,0.0,4101.3768470648,,,85.44535098051666,,,,2025-03-12 13:19:08,100.0
2024-03-01,aws,k8s-dev-ap-south-1,48,0,48,3957.7179741632003,0.0,3957.7179741632003,,,82.45245779506668,,,,2025-03-12 13:19:08,100.0
2024-03-02,aws,k8s-dev-ap-south-1,48,0,48,3899.5818959128,0.0,3899.5818959128,,,81.24128949818333,,,,2025-03-12 13:19:08,100.0
2024-03-03,aws,k8s-dev-ap-south-1,48,0,48,3960.8117085744,0.0,3960.8117085744,,,82.5169105953,,,,2025-03-12 13:19:08,100.0
2024-03-04,aws,k8s-dev-ap-south-1,584,0,584,3350.0875132869,0.0,3350.0875132869,,,5.736451221381678,,,,2025-03-12 13:19:08,100.0
2024-03-05,aws,k8s-dev-ap-south-1,520,0,520,1433.0311273457999,0.0,1433.0311273457999,,,2.7558290910496153,,,,2025-03-12 13:19:08,100.0
2024-03-06,aws,k8s-dev-ap-south-1,524,0,524,1503.8368469188001,0.0,1503.8368469188001,,,2.8699176467916034,,,,2025-03-12 13:19:08,100.0
2024-03-07,aws,k8s-dev-ap-south-1,508,0,508,1478.9929178798,0.0,1478.9929178798,,,2.9114033816531495,,,,2025-03-12 13:19:08,100.0
2024-03-08,aws,k8s-dev-ap-south-1,512,0,512,1473.9803627282,0.0,1473.9803627282,,,2.8788678959535154,,,,2025-03-12 13:19:08,100.0
2024-03-09,aws,k8s-dev-ap-south-1,512,0,512,1426.1800389539999,0.0,1426.1800389539999,,,2.785507888582031,,,,2025-03-12 13:19:08,100.0
2024-03-10,aws,k8s-dev-ap-south-1,512,0,512,1490.552514899,0.0,1490.552514899,,,2.9112353806621094,,,,2025-03-12 13:19:08,100.0
2024-03-11,aws,k8s-dev-ap-south-1,516,0,516,1589.172994326,0.0,1589.172994326,,,3.0797926246627907,,,,2025-03-12 13:19:08,100.0
2024-03-12,aws,k8s-dev-ap-south-1,528,0,528,1625.7927362419002,0.0,1625.7927362419002,,,3.0791529095490535,,,,2025-03-12 13:19:08,100.0
2024-03-13,aws,k8s-dev-ap-south-1,524,0,524,1581.9966666976002,0.0,1581.9966666976002,,,3.019077608201527,,,,2025-03-12 13:19:08,100.0
2024-03-14,aws,k8s-dev-ap-south-1,516,0,516,1596.0727162428,0.0,1596.0727162428,,,3.0931641787651163,,,,2025-03-12 13:19:08,100.0
2024-03-15,aws,k8s-dev-ap-south-1,516,0,516,1581.8189689684,0.0,1581.8189689684,,,3.065540637535659,,,,2025-03-12 13:19:08,100.0
2024-03-16,aws,k8s-dev-ap-south-1,516,0,516,1571.7561884944,0.0,1571.7561884944,,,3.0460391249891474,,,,2025-03-12 13:19:08,100.0
2024-03-17,aws,k8s-dev-ap-south-1,524,0,524,1582.8786310146,0.0,1582.8786310146,,,3.0207607462110686,,,,2025-03-12 13:19:08,100.0
2024-03-18,aws,k8s-dev-ap-south-1,524,0,524,1619.5786467217001,0.0,1619.5786467217001,,,3.090798944125382,,,,2025-03-12 13:19:08,100.0
2024-03-19,aws,k8s-dev-ap-south-1,520,0,520,1620.2285535116,0.0,1620.2285535116,,,3.1158241413684618,,,,2025-03-12 13:19:08,100.0
2024-03-20,aws,k8s-dev-ap-south-1,520,0,520,1652.1328633014,0.0,1652.1328633014,,,3.1771785832719233,,,,2025-03-12 13:19:08,100.0
2024-03-21,aws,k8s-dev-ap-south-1,568,0,568,1648.1692255740998,0.0,1648.1692255740998,,,2.9017063830529923,,,,2025-03-12 13:19:08,100.0
2024-03-22,aws,k8s-dev-ap-south-1,532,0,532,1424.7042551993998,0.0,1424.7042551993998,,,2.678015517292105,,,,2025-03-12 13:19:08,100.0
2024-03-23,aws,k8s-dev-ap-south-1,468,0,468,1367.3676783809,0.0,1367.3676783809,,,2.9217258085061966,,,,2025-03-12 13:19:08,100.0
2024-03-24,aws,k8s-dev-ap-south-1,476,0,476,1378.7633434736001,0.0,1378.7633434736001,,,2.8965616459529415,,,,2025-03-12 13:19:08,100.0
2024-03-25,aws,k8s-dev-ap-south-1,548,0,548,1472.5315416796004,0.0,1472.5315416796004,,,2.6871013534299277,,,,2025-03-12 13:19:08,100.0
2024-03-26,aws,k8s-dev-ap-south-1,588,0,588,1596.3771063878003,0.0,1596.3771063878003,,,2.7149270516799326,,,,2025-03-12 13:19:08,100.0
2024-03-27,aws,k8s-dev-ap-south-1,604,0,604,1563.9371133923,0.0,1563.9371133923,,,2.5892998566097685,,,,2025-03-12 13:19:08,100.0
2024-03-28,aws,k8s-dev-ap-south-1,508,0,508,1711.8855387479002,0.0,1711.8855387479002,,,3.369853422732087,,,,2025-03-12 13:19:08,100.0
2024-03-29,aws,k8s-dev-ap-south-1,484,0,484,1523.1969149924998,0.0,1523.1969149924998,,,3.1471010640340906,,,,2025-03-12 13:19:08,100.0
2024-03-30,aws,k8s-dev-ap-south-1,604,0,604,1467.1336041077002,0.0,1467.1336041077002,,,2.4290291458736757,,,,2025-03-12 13:19:08,100.0
2024-03-31,aws,k8s-dev-ap-south-1,608,0,608,1505.9249637169,0.0,1505.9249637169,,,2.476850269271217,,,,2025-03-12 13:19:08,100.0
2024-04-01,aws,k8s-dev-ap-south-1,564,0,564,1596.3376047994998,0.0,1596.3376047994998,,,2.830385824112588,,,,2025-03-12 13:19:08,100.0
2024-04-02,aws,k8s-dev-ap-south-1,520,0,520,1591.922137641,0.0,1591.922137641,,,3.0613887262326926,,,,2025-03-12 13:19:08,100.0
2024-04-03,aws,k8s-dev-ap-south-1,460,0,460,1522.136894495,0.0,1522.136894495,,,3.308993248902174,,,,2025-03-12 13:19:08,100.0
2024-04-04,aws,k8s-dev-ap-south-1,528,0,528,1683.6064074398998,0.0,1683.6064074398998,,,3.1886484989392043,,,,2025-03-12 13:19:08,100.0
2024-04-05,aws,k8s-dev-ap-south-1,536,0,536,1590.1230089649996,0.0,1590.1230089649996,,,2.966647404785447,,,,2025-03-12 13:19:08,100.0
2024-04-06,aws,k8s-dev-ap-south-1,540,0,540,1511.0032955532997,0.0,1511.0032955532997,,,2.7981542510246293,,,,2025-03-12 13:19:08,100.0
2024-04-07,aws,k8s-dev-ap-south-1,484,0,484,1559.0485358658998,0.0,1559.0485358658998,,,3.2211746608799583,,,,2025-03-12 13:19:08,100.0
2024-04-08,aws,k8s-dev-ap-south-1,548,0,548,1634.9586868744002,0.0,1634.9586868744002,,,2.9835012534204384,,,,2025-03-12 13:19:08,100.0
2024-04-09,aws,k8s-dev-ap-south-1,576,0,576,1676.0475856228002,0.0,1676.0475856228002,,,2.9098048361506947,,,,2025-03-12 13:19:08,100.0
2024-04-10,aws,k8s-dev-ap-south-1,548,0,548,1685.5286226652997,0.0,1685.5286226652997,,,3.0757821581483573,,,,2025-03-12 13:19:08,100.0
2024-04-11,aws,k8s-dev-ap-south-1,480,0,480,1645.1032040134003,0.0,1645.1032040134003,,,3.4272983416945837,,,,2025-03-12 13:19:08,100.0
2024-04-12,aws,k8s-dev-ap-south-1,496,0,496,1567.1516568344,0.0,1567.1516568344,,,3.1595799532951614,,,,2025-03-12 13:19:08,100.0
2024-04-13,aws,k8s-dev-ap-south-1,468,0,468,1501.9049771696,0.0,1501.9049771696,,,3.209198669165812,,,,2025-03-12 13:19:08,100.0
2024-04-14,aws,k8s-dev-ap-south-1,496,0,496,1548.4315038181,0.0,1548.4315038181,,,3.1218377093106855,,,,2025-03-12 13:19:08,100.0
2024-04-15,aws,k8s-dev-ap-south-1,516,0,516,1604.7025350249,0.0,1604.7025350249,,,3.1098886337691862,,,,2025-03-12 13:19:08,100.0
2024-04-16,aws,k8s-dev-ap-south-1,480,0,480,1633.0499637633002,0.0,1633.0499637633002,,,3.4021874245068755,,,,2025-03-12 13:19:08,100.0
2024-04-17,aws,k8s-dev-ap-south-1,528,0,528,1588.5431655277,0.0,1588.5431655277,,,3.0086044801660985,,,,2025-03-12 13:19:08,100.0
2024-04-18,aws,k8s-dev-ap-south-1,536,0,536,1629.7118950836,0.0,1629.7118950836,,,3.040507266947015,,,,2025-03-12 13:19:08,100.0
2024-04-19,aws,k8s-dev-ap-south-1,528,0,528,1532.8885043173,0.0,1532.8885043173,,,2.9031979248433712,,,,2025-03-12 13:19:08,100.0
2024-04-20,aws,k8s-dev-ap-south-1,448,0,448,1461.551623109,0.0,1461.551623109,,,3.2623920158683037,,,,2025-03-12 13:19:08,100.0
2024-04-21,aws,k8s-dev-ap-south-1,448,0,448,1494.1522461220002,0.0,1494.1522461220002,,,3.335161263665179,,,,2025-03-12 13:19:08,100.0
2024-04-22,aws,k8s-dev-ap-south-1,484,0,484,1577.8500727893,0.0,1577.8500727893,,,3.26002081154814,,,,2025-03-12 13:19:08,100.0
2024-04-23,aws,k8s-dev-ap-south-1,452,0,452,1544.1848082849,0.0,1544.1848082849,,,3.41633807142677,,,,2025-03-12 13:19:08,100.0
2024-04-24,aws,k8s-dev-ap-south-1,456,0,456,1574.1862017856001,0.0,1574.1862017856001,,,3.4521627232140353,,,,2025-03-12 13:19:08,100.0
2024-04-25,aws,k8s-dev-ap-south-1,436,0,436,1570.6994799127,0.0,1570.6994799127,,,3.602521742919037,,,,2025-03-12 13:19:08,100.0
2024-04-26,aws,k8s-dev-ap-south-1,428,0,428,1499.7923312726,0.0,1499.7923312726,,,3.5041876898892523,,,,2025-03-12 13:19:08,100.0
2024-04-27,aws,k8s-dev-ap-south-1,472,0,472,1496.4239567812,0.0,1496.4239567812,,,3.1703897389432205,,,,2025-03-12 13:19:08,100.0
2024-04-28,aws,k8s-dev-ap-south-1,320,0,320,1406.6881411848,0.0,1406.6881411848,,,4.3959004412025005,,,,2025-03-12 13:19:08,100.0
2024-04-29,aws,k8s-dev-ap-south-1,332,0,332,1329.4672669427,0.0,1329.4672669427,,,4.004419478743072,,,,2025-03-12 13:19:08,100.0
2024-04-30,aws,k8s-dev-ap-south-1,260,0,260,821.6136868140001,0.0,821.6136868140001,,,3.160052641592308,,,,2025-03-12 13:19:08,100.0
2024-05-01,aws,k8s-dev-ap-south-1,276,0,276,837.6510043661001,0.0,837.6510043661001,,,3.0349674071235513,,,,2025-03-12 13:19:08,100.0
2024-05-02,aws,k8s-dev-ap-south-1,292,0,292,816.8198194232999,0.0,816.8198194232999,,,2.7973281487099313,,,,2025-03-12 13:19:08,100.0
2024-05-03,aws,k8s-dev-ap-south-1,272,0,272,759.2716660736,0.0,759.2716660736,,,2.7914399488000003,,,,2025-03-12 13:19:08,100.0
2024-05-04,aws,k8s-dev-ap-south-1,288,0,288,740.1451028870001,0.0,740.1451028870001,,,2.569948273913195,,,,2025-03-12 13:19:08,100.0
2024-05-05,aws,k8s-dev-ap-south-1,288,0,288,732.8137443880998,0.0,732.8137443880998,,,2.5444921680142354,,,,2025-03-12 13:19:08,100.0
2024-05-06,aws,k8s-dev-ap-south-1,320,0,320,830.2701563614,0.0,830.2701563614,,,2.594594238629375,,,,2025-03-12 13:19:08,100.0
2024-05-07,aws,k8s-dev-ap-south-1,332,0,332,848.1377888799,0.0,848.1377888799,,,2.5546318942165662,,,,2025-03-12 13:19:08,100.0
2024-05-08,aws,k8s-dev-ap-south-1,354,0,354,888.5928382806003,0.0,888.5928382806003,,,2.510149260679662,,,,2025-03-12 13:19:08,100.0
2024-05-09,aws,k8s-dev-ap-south-1,356,0,356,1060.9887949452,0.0,1060.9887949452,,,2.9803056037786515,,,,2025-03-12 13:19:08,100.0
2024-05-10,aws,k8s-dev-ap-south-1,360,0,360,1109.7927409367999,0.0,1109.7927409367999,,,3.082757613713333,,,,2025-03-12 13:19:08,100.0
2024-05-11,aws,k8s-dev-ap-south-1,304,0,304,801.0457617910001,0.0,801.0457617910001,,,2.635018953259869,,,,2025-03-12 13:19:08,100.0
2024-05-12,aws,k8s-dev-ap-south-1,304,0,304,824.9241119491,0.0,824.9241119491,,,2.713566157727303,,,,2025-03-12 13:19:08,100.0
2024-05-13,aws,k8s-dev-ap-south-1,304,0,304,818.1467115145999,0.0,818.1467115145999,,,2.6912720773506575,,,,2025-03-12 13:19:08,100.0
2024-05-14,aws,k8s-dev-ap-south-1,264,0,264,808.4191322666001,0.0,808.4191322666001,,,3.0621936828280307,,,,2025-03-12 13:19:08,100.0
